"id","muestra","feature_id","feature_type","conteo_crudo","condicion"
36053,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07545","gene",640,"ground"
36054,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07545","gene",679,"ground"
36055,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07545","gene",756,"ground"
36056,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07545","gene",1109,"ground"
36057,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07550","gene",802,"ground"
36058,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07550","gene",1155,"ground"
36059,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07550","gene",987,"ground"
36060,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07550","gene",983,"ground"
36061,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07550","gene",1038,"ground"
36062,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07550","gene",791,"ground"
36063,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07550","gene",790,"ground"
36064,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07550","gene",981,"ground"
36065,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07550","gene",1179,"ground"
36066,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07555","gene",1832,"ground"
36067,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07555","gene",2998,"ground"
36068,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07555","gene",1638,"ground"
36069,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07555","gene",2245,"ground"
36070,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07555","gene",2074,"ground"
36071,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07555","gene",1544,"ground"
36072,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07555","gene",1906,"ground"
36073,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07555","gene",1872,"ground"
36074,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07555","gene",2521,"ground"
36075,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07560","gene",5116,"ground"
36076,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07560","gene",7511,"ground"
36077,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07560","gene",5035,"ground"
36078,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07560","gene",6080,"ground"
36079,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07560","gene",6182,"ground"
36080,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07560","gene",4543,"ground"
36081,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07560","gene",5269,"ground"
36082,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07560","gene",5841,"ground"
36083,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07560","gene",6389,"ground"
36084,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07565","gene",2955,"ground"
36085,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07565","gene",3783,"ground"
36086,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07565","gene",2856,"ground"
36087,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07565","gene",3239,"ground"
36088,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07565","gene",3726,"ground"
36089,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07565","gene",2419,"ground"
36090,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07565","gene",2995,"ground"
36091,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07565","gene",3486,"ground"
36092,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07565","gene",3257,"ground"
36093,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07570","gene",1270,"ground"
36094,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07570","gene",1410,"ground"
36095,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07570","gene",973,"ground"
36096,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07570","gene",1241,"ground"
36097,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07570","gene",1374,"ground"
36098,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07570","gene",931,"ground"
36099,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07570","gene",1234,"ground"
36100,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07570","gene",1262,"ground"
36101,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07570","gene",1211,"ground"
36102,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07580","gene",76181,"ground"
36103,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07580","gene",76973,"ground"
36104,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07580","gene",66823,"ground"
36105,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07580","gene",70176,"ground"
36106,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07580","gene",81391,"ground"
36107,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07580","gene",72022,"ground"
36108,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07580","gene",86474,"ground"
36109,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07580","gene",80609,"ground"
36110,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07580","gene",60699,"ground"
36111,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07585","gene",5209,"ground"
36112,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07585","gene",5604,"ground"
36113,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07585","gene",4595,"ground"
36114,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07585","gene",4993,"ground"
36115,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07585","gene",5452,"ground"
36116,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07585","gene",4204,"ground"
36117,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07585","gene",5235,"ground"
36118,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07585","gene",5210,"ground"
36119,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07585","gene",4998,"ground"
36120,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07590","gene",6919,"ground"
36121,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07590","gene",7563,"ground"
36122,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07590","gene",6201,"ground"
36123,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07590","gene",6557,"ground"
36124,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07590","gene",7924,"ground"
36125,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07590","gene",5897,"ground"
36126,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07590","gene",7255,"ground"
36127,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07590","gene",7683,"ground"
36128,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07590","gene",6635,"ground"
36129,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07595","gene",6595,"ground"
36130,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07595","gene",8257,"ground"
36131,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07595","gene",5788,"ground"
36132,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07595","gene",7187,"ground"
36133,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07595","gene",8303,"ground"
36134,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07595","gene",5113,"ground"
36135,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07595","gene",6652,"ground"
36136,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07595","gene",8292,"ground"
36137,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07595","gene",6272,"ground"
36138,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07600","gene",2,"ground"
36139,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07600","gene",4,"ground"
36140,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07600","gene",2,"ground"
36141,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07600","gene",6,"ground"
36142,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07600","gene",3,"ground"
36143,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07600","gene",1,"ground"
36144,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07600","gene",2,"ground"
36145,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07600","gene",2,"ground"
36146,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07610","gene",38,"ground"
36147,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07610","gene",52,"ground"
36148,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07610","gene",32,"ground"
36149,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07610","gene",68,"ground"
36150,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07610","gene",50,"ground"
36151,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07610","gene",36,"ground"
36152,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07610","gene",29,"ground"
36153,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07610","gene",54,"ground"
36154,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07610","gene",48,"ground"
36155,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07615","gene",1020,"ground"
36156,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07615","gene",1497,"ground"
36157,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07615","gene",977,"ground"
36158,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07615","gene",1218,"ground"
36159,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07615","gene",1212,"ground"
36160,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07615","gene",941,"ground"
36161,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07615","gene",1078,"ground"
36162,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07615","gene",1137,"ground"
36163,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07615","gene",1418,"ground"
36164,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07620","gene",1215,"ground"
36165,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07620","gene",1544,"ground"
36166,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07620","gene",1242,"ground"
36167,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07620","gene",1399,"ground"
36168,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07620","gene",1308,"ground"
36169,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07620","gene",1088,"ground"
36170,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07620","gene",1332,"ground"
36171,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07620","gene",1166,"ground"
36172,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07620","gene",1438,"ground"
36173,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07625","gene",3599,"ground"
36174,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07625","gene",3444,"ground"
36175,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07625","gene",3240,"ground"
36176,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07625","gene",2768,"ground"
36177,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07625","gene",3172,"ground"
36178,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07625","gene",3000,"ground"
36179,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07625","gene",3503,"ground"
36180,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07625","gene",2938,"ground"
36181,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07625","gene",3475,"ground"
36182,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07630","gene",73,"ground"
36183,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07630","gene",34,"ground"
36184,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07630","gene",31,"ground"
36185,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07630","gene",26,"ground"
36186,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07630","gene",30,"ground"
36187,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07630","gene",18,"ground"
36188,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07630","gene",34,"ground"
36189,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07630","gene",21,"ground"
36190,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07630","gene",37,"ground"
36191,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07635","gene",13458,"ground"
36192,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07635","gene",13874,"ground"
36193,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07635","gene",12965,"ground"
36194,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07635","gene",10826,"ground"
36195,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07635","gene",15210,"ground"
36196,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07635","gene",12946,"ground"
36197,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07635","gene",14963,"ground"
36198,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07635","gene",14889,"ground"
36199,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07635","gene",10404,"ground"
36200,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07640","gene",2064,"ground"
36201,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07640","gene",2204,"ground"
36202,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07640","gene",1878,"ground"
36203,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07640","gene",1749,"ground"
36204,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07640","gene",2185,"ground"
36205,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07640","gene",1927,"ground"
36206,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07640","gene",2436,"ground"
36207,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07640","gene",2188,"ground"
36208,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07640","gene",1853,"ground"
36209,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07645","gene",1127,"ground"
36210,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07645","gene",1037,"ground"
36211,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07645","gene",756,"ground"
36212,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07645","gene",885,"ground"
36213,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07645","gene",1112,"ground"
36214,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07645","gene",568,"ground"
36215,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07645","gene",999,"ground"
36216,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07645","gene",822,"ground"
36217,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07645","gene",861,"ground"
36218,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07650","gene",1713,"ground"
36219,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07650","gene",1934,"ground"
36220,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07650","gene",1261,"ground"
36221,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07650","gene",1517,"ground"
36222,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07650","gene",1511,"ground"
36223,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07650","gene",1379,"ground"
36224,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07650","gene",1710,"ground"
36225,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07650","gene",1218,"ground"
36226,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07650","gene",1816,"ground"
36227,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07655","gene",6160,"ground"
36228,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07655","gene",5064,"ground"
36229,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07655","gene",5935,"ground"
36230,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07655","gene",4430,"ground"
36231,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07655","gene",6061,"ground"
36232,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07655","gene",5063,"ground"
36233,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07655","gene",6495,"ground"
36234,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07655","gene",5424,"ground"
36235,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07655","gene",4701,"ground"
36236,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07660","gene",189,"ground"
36237,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07660","gene",145,"ground"
36238,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07660","gene",126,"ground"
36239,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07660","gene",148,"ground"
36240,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07660","gene",148,"ground"
36241,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07660","gene",109,"ground"
36242,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07660","gene",164,"ground"
36243,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07660","gene",162,"ground"
36244,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07660","gene",134,"ground"
36245,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07665","gene",450,"ground"
36246,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07665","gene",376,"ground"
36247,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07665","gene",279,"ground"
36248,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07665","gene",318,"ground"
36249,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07665","gene",410,"ground"
36250,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07665","gene",292,"ground"
36251,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07665","gene",365,"ground"
36252,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07665","gene",396,"ground"
36253,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07665","gene",273,"ground"
36254,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07670","gene",437,"ground"
36255,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07670","gene",291,"ground"
36256,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07670","gene",298,"ground"
36257,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07670","gene",319,"ground"
36258,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07670","gene",388,"ground"
36259,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07670","gene",307,"ground"
36260,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07670","gene",328,"ground"
36261,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07670","gene",430,"ground"
36262,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07670","gene",234,"ground"
36263,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07675","gene",148,"ground"
36264,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07675","gene",134,"ground"
36265,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07675","gene",119,"ground"
36266,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07675","gene",111,"ground"
36267,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07675","gene",156,"ground"
36268,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07675","gene",102,"ground"
36269,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07675","gene",111,"ground"
36270,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07675","gene",151,"ground"
36271,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07675","gene",108,"ground"
36272,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS07685","gene",14,"ground"
36273,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS07685","gene",10,"ground"
36274,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS07685","gene",6,"ground"
36275,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS07685","gene",14,"ground"
36276,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS07685","gene",14,"ground"
36277,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS07685","gene",18,"ground"
36278,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS07685","gene",9,"ground"
36279,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS07685","gene",9,"ground"
36280,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS07685","gene",17,"ground"
36281,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS08025","gene",3117,"ground"
36282,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS08025","gene",3046,"ground"
36283,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS08025","gene",2386,"ground"
36284,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS08025","gene",2382,"ground"
36285,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS08025","gene",2608,"ground"
36286,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS08025","gene",2673,"ground"
36287,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS08025","gene",3130,"ground"
36288,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS08025","gene",2467,"ground"
36289,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS08025","gene",2634,"ground"
36290,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS08030","gene",3688,"ground"
36291,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS08030","gene",3254,"ground"
36292,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS08030","gene",2854,"ground"
36293,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS08030","gene",2737,"ground"
36294,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS08030","gene",3321,"ground"
36295,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS08030","gene",2950,"ground"
36296,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS08030","gene",3565,"ground"
36297,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS08030","gene",3160,"ground"
36298,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS08030","gene",2606,"ground"
36299,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS08035","gene",2157,"ground"
36300,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS08035","gene",2984,"ground"
36301,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS08035","gene",2208,"ground"
36302,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS08035","gene",2296,"ground"
36303,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS08035","gene",2356,"ground"
36304,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS08035","gene",2081,"ground"
36305,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS08035","gene",2336,"ground"
36306,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS08035","gene",2217,"ground"
36307,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS08035","gene",2376,"ground"
36308,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS08040","gene",1295,"ground"
36309,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS08040","gene",1868,"ground"
36310,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS08040","gene",1304,"ground"
36311,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS08040","gene",1392,"ground"
36312,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS08040","gene",1488,"ground"
36313,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS08040","gene",1088,"ground"
36314,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS08040","gene",1440,"ground"
36315,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS08040","gene",1370,"ground"
36316,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS08040","gene",1375,"ground"
36317,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS08045","gene",1910,"ground"
36318,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS08045","gene",2509,"ground"
36319,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS08045","gene",1869,"ground"
36320,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS08045","gene",2133,"ground"
36321,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS08045","gene",2079,"ground"
36322,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS08045","gene",1455,"ground"
36323,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS08045","gene",2050,"ground"
36324,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS08045","gene",2062,"ground"
36325,"GLDS-145_rna-seq_GC2-SA-B5","gene-SAR_RS08045","gene",2006,"ground"
36326,"GLDS-145_rna-seq_GC2-SA-A1","gene-SAR_RS08050","gene",447,"ground"
36327,"GLDS-145_rna-seq_GC2-SA-A2","gene-SAR_RS08050","gene",783,"ground"
36328,"GLDS-145_rna-seq_GC2-SA-A3","gene-SAR_RS08050","gene",575,"ground"
36329,"GLDS-145_rna-seq_GC2-SA-A4","gene-SAR_RS08050","gene",626,"ground"
36330,"GLDS-145_rna-seq_GC2-SA-B1","gene-SAR_RS08050","gene",632,"ground"
36331,"GLDS-145_rna-seq_GC2-SA-B2","gene-SAR_RS08050","gene",342,"ground"
36332,"GLDS-145_rna-seq_GC2-SA-B3","gene-SAR_RS08050","gene",470,"ground"
36333,"GLDS-145_rna-seq_GC2-SA-B4","gene-SAR_RS08050","gene",547,"ground"
